P13196-1,Q17RB0
Q6UY14-1,Q6UY14-1
A0A0C3SFZ9,P01137
Q01850,Q9H0I2-1
P08727,P12035
Q8NHG7,Q9BZV1-2
B8A4K4,J3KQ12
Q8NET1,Q8TDT2
Q8IWU4-2,Q8N9I0
O75955-1,Q68D86-1
O76011,Q92529-1
Q5TD97,Q86Y33-5
O15552,P01375
O95793-1,Q96SI9-1
O76064-1,Q99963-1
P18206-2,Q86UD0
Q13113,Q9NS64
M0QZW9,Q9BU79
P19397,Q9Y5Z9-1
O15554,Q01453
P53367-1,Q96DZ9-2
P50222,Q8IYR0
Q06418,Q9BYQ4
Q16512-1,Q96CS2-1
P19237,Q9NPB3-1
P24534,Q8WW59
G5E962,Q7Z6J8
Q13323,Q8TED1
P43080,Q96D03
P26367-1,Q15642-2
P0C7T5,Q13207
A0A087WTN8,Q4VX76-1
H0YKB7,Q9Y4G8
Q8IWZ5-1,Q96NT3-2
A8K8V0-1,Q99750
P50222,P60370
O43482,P02533
P60371,Q6L8G4
Q8N7B6-2,Q96DT7-3
Q92536,Q9UPQ8
P15173,Q9P2K6
P49639,P60411-1
P24593,P56880
O00501,Q9Y5Q5-1
Q96HB5-1,Q9Y250-1
P51800-3,Q8NB15-2
H7C4R2,P62195-1
Q08117-2,Q8WTU2-1
Q5JX71,Q9HAB3
O94888,Q9BVG3-1
Q96LL4,Q99750
Q02447-1,Q96BD5-1
P22301,P25490
P43360,Q8TAE8
O14523-2,Q6N075-1
Q08AM6-1,Q53TS8-1
Q7Z3S9-1,Q9P121-3
Q8NE01-1,Q93062-3
P09067,Q8WW24
Q6ZT89-3,Q9UJV3-2
Q9BRQ8-1,Q9BYV2-1
A0A087WTN8,Q5MJ10
Q96N16-1,Q9H0I2-1
D3DPN2,Q9BYE3
P19404,Q8NBJ4-1
O43251-10,Q93062-3
Q15125,Q16873
Q8WWY6,Q92625-1
Q14973,Q8TDT2
O00746-1,Q9NP86
A0A0C4DGJ5,P11912-1
P55061-1,Q96DU3-1
O43186,Q9BV19
P02538,P61601
Q8IX19,Q96MV8-1
O75031-1,Q8IYE0-1
P32243-2,Q8NHY0-1
Q3SY46,Q96PN8
Q5JR59-3,Q6EMK4
P61236-2,Q5W111-2
O00444-1,O95995-1
Q12950,Q9ULX6
B2RUY7-1,Q3LHN2
Q8IV45,Q96NM4-3
P05187,P57678
O95377,Q9UBY5
Q8TBG9-1,Q9NRQ5
P78424-1,Q8WW01-1
P09211,Q14525
Q04864-2,Q8NEY4-2
Q07627,Q9NQS3-2
Q9BQA9-1,Q9Y320-1
Q10567,Q9UIG4
P30273,Q6ZPD8
P60508,Q8NHW4-1
Q07002-2,Q9BUY5
P27338-1,Q5RI15-1
A6H8Z2-1,P52954
A1L4K1-1,Q6NYC8-1
A0A087WUI2,H7C0T3
P25791-1,Q9BXF9
Q92608-1,Q9BYP8
P35548,Q96PV6-2
O75031-1,Q9NR80-1
B8A4K4,Q9P2W3
P30301,Q8NBJ4-1
P0CG20,Q96KQ4
P54219-3,Q8IWU4-2
Q13323,Q96FZ5-1
O15294-3,Q8N9R8-1
Q86SG2-1,Q96GN5-1
Q14318-1,Q5JXX7
Q13352-1,Q9H7Z3
O00560-1,P31268
O00180,Q8IV31
Q9NQX0-3,Q9NU39
Q9BW66-1,Q9BX70-1
Q9UI14,Q9Y4P8-4
B8A4K4,Q9Y2V2
O60664-1,Q9NVG8-1
O43281-2,P51451
Q9BYQ3,Q9BYR8
Q13077-1,Q8TAB5
A0A087WZ82,Q9NUH8-1
Q86VR2-1,Q9BUP3-1
Q8N715,Q96KN3-1
Q02040-1,Q8NHQ1-1
O14777,Q15025-1
Q13232,Q9UMX0-1
Q2WGJ6,Q9C004-1
P19012-1,Q3SY84
Q5JR59-3,Q9H6X5-2
P11912-1,P30825
Q6P1K8,Q8N2R8
P23141-3,Q9NR31-1
Q7Z5P4-1,Q96AG3-1
P31274,Q9H0C1
O75593,Q8TDS5
P27105-1,Q9NUH8-1
Q16543,Q9H079
P56279,Q0VD86-1
Q9BQE5,Q9GZY8-5
Q8NHQ1-1,Q9Y586
Q03933-1,Q9NRD5-1
Q14134-1,Q5JR59-3
Q8TBE3,Q9HCP6
Q96BI1,Q99801-1
O15552,Q9NQQ7-1
O00311-1,Q9UBU7-1
H0Y760,Q86YM7-1
P13984,Q96E35
A6NC98-1,Q96B97-1
P17568,Q8NI38-1
P60371,Q8NC26-1
O95208-2,Q96C32
Q9BRT9-1,Q9NQY0-1
Q8HWS3,Q9HBE1-4
O43739-2,P53365-1
P40692-1,Q96NE9-2
P50222,P57060
P05187,Q02930-4
Q6UX27-3,Q9Y282-1
O75593,P86480
P62508-2,Q9NPJ4-1
P62166-1,Q8IWL1
Q5JX71,Q5QGT7
P17027-1,Q9Y3S2
Q5JQS6-1,Q96JC9-1
Q3LI64,Q9UBP5
P14060,Q9NUH8-1
A0A087WZP6,Q92734-1
Q86UR1-2,Q99471-1
Q7Z7N9,Q9BQJ4
O60341-1,Q8N5R6-4
Q15056-2,Q92796-1
A5D8V6,Q15038-1
O43251-10,P52597
P21854,Q8TDT2
Q9Y617-1,Q9Y617-1
Q9H0D6-1,Q9H8W4
P53365-1,Q96DZ9-2
Q8IUC1,Q9BYQ3
P52597,Q8N684-1
Q8N3R9-1,Q9Y2H0-1
O75865-2,Q8TDC0-1
A0A0B4J1R5,Q96F15-1
O00244,Q8N987-1
Q8N112,Q96AN5-1
Q8TDX5-2,Q9Y4H4
Q86UW9-1,Q96LI6-1
Q2KHN1,Q9NQZ6-1
Q96N77-4,Q9BWG6-1
Q5T7V8-2,Q8NBD8
Q9UBT7-1,Q9UJW9
P60201-2,Q13520
P29400-2,Q9NR31-1
Q8WV41,Q96HR8-1
P57105,Q8N6Y0-1
P50402,Q9H400-1
Q6RW13-2,Q9NR28-1
Q8IZP1-1,Q9UGI0
P11912-1,Q9NZ01-1
Q9NRD5-1,Q9UFW8
P15622-3,Q9NRD5-1
Q6L8G8,Q96JC4
A8MUN0,Q9UGC6
Q8N543-1,Q9BSK4
P11912-1,Q8NBD8
P09012,Q8WW36
Q2WGJ6,Q8IUC1
Q14247-3,Q5HYW2
B2RXF5,Q6AZZ1-1
P86480,Q9HBE1-4
Q96CV9,Q9BUY5
Q7Z3S9-1,Q9NQS3-2
Q14318-1,Q96B21
O00401,O94875-12
P60328,Q3LI66
Q07325,Q9BXN2-7
Q7Z5P4-1,Q9BQA9-1
Q9NWS6-1,Q9UHG0-1
P13646-1,Q7RTS7
Q96MY7-2,Q9BW66-1
Q16204,Q6NX45
Q63ZY3-1,Q9HAQ2-1
P16278,Q8NBJ4-1
Q3B820-1,Q7L7V1-1
Q17RD7-1,Q8IYJ2-2
O15499,P27797
Q9HC52,Q9NRD5-1
O76011,P61968
P08195-2,Q15125
Q9H257-2,Q9UJ78-2
Q13520,Q9BV81
B8A4K4,P50222
Q8IUG1,Q8N370-1
Q96GS4,Q9BXY8-1
O60664-1,Q8TB40-1
Q8NEC5,Q9BYP8
Q5T409,Q9BVG8-5
Q17RD7-1,Q96DZ9-2
A0A0B4J1R5,P78348-2
Q13227-1,Q86VW0
Q7L775,Q86XT4
P53365-1,Q9UFG5-1
O95292-1,Q15125
P37198,Q8N6Y0-1
P50221-1,Q96CN9
P25791-1,Q86UR1-2
A8MT33,Q9UHI5-1
Q6WN34-2,Q9H2X0-1
P15622-3,Q9Y3S2
Q3LI72,Q9NQL9
Q3LI66,Q9BZS1-1
Q63ZY3-1,Q9NYA3
P23142-4,P49639
P67870,Q9NZC7-5
Q6UX34,Q96AG4
Q9BTD3,Q9H6H4-1
Q5VXT5-1,Q8IVJ1
O95817,Q9GZU7-1
A0A0C4DFW7,O43639
P55056,Q5SQN1-1
Q8NBF2-1,Q96M29
P13521,Q9UMX0-1
Q96IQ9-1,Q9BYQ3
Q96IW7,Q9BXN2-7
P50222,Q9BYQ0
P41182-1,Q96B67
O00560-1,O60921-1
O14964-1,Q9ULX6
A0A0C4DGE8,B8A4K4
Q2TAL6,Q9ULM2
P31273,Q9NX04-1
O95257,Q9Y3A4
P11912-1,P30519-1
A8MW99,Q9UFG5-1
P78317-1,Q15916
Q92764,Q9P0N9-1
P41271-1,Q9BZM2-2
O95995-1,Q96HT8
P23497-2,Q9BUI4
Q6RW13-2,Q9BU61-1
O15529,O95214-1
P05121-1,Q96EQ0
Q3SXY8-1,Q8N138-1
P38919,Q3KNR5
P78382-1,Q13520
Q96HE8-2,Q9Y5U9
Q92997-1,Q96MP8-2
P40199,Q63ZY3-1
Q3MJ62,Q86X02
P26371,P43220
A0PK00,Q9NUH8-1
P08247-1,P39905-1
P26678,Q99735-1
Q15125,Q9P0S9
Q99728-1,Q9BVG8-5
Q6A162,Q8N8B7-1
O95995-1,Q14192-1
O00258-1,P51798-1
O95484,Q8IY26
Q8TAU3-1,Q9NRD5-1
O14964-1,Q12888-1
Q8TBB0-1,Q96HA8-1
P04921-1,Q3KNW5
O00560-1,P49427
Q96EC8-1,Q9Y680-2
Q701N4,Q96LJ7
O00305-1,Q5JST6-1
Q14973,Q9BSR8
O43602-2,Q13422-7
O75084,P61601
O60883,Q9GZR5
P17661,P61968
D6RF84,O15273
O95995-1,Q9NSC5-1
P20336,Q8TBN0-1
O95182,P25800-1
O00623,Q9Y5U9
H7C4R2,Q99459
O95292-1,Q9NY72
P13646-1,Q9NZD8-1
O60831,Q8IX19
P43360,Q13515
P11912-1,P57105
P61019-1,Q9C029-2
O43741-1,Q9UGI9-1
O14950,Q6X4W1-2
O75593,O95416
Q5T6F2-1,Q8WXK3-2
Q8IYX3-2,Q99687-3
Q3LI66,Q8TC90
P25791-1,Q9H0C1
O95865,Q9NW38-1
Q9BUZ4-1,Q9UHD9
P21217,Q96IW7
O15173-1,Q01453
Q8TAU3-1,Q9UC07-2
Q7Z5P4-1,Q9UGM5-1
P54849-1,Q08426-1
O95674-1,Q96MG2
Q5JXC2-1,Q8TAU3-1
Q86X45-1,Q96II8-3
Q5TA78,Q9BYQ0
P60201-2,Q3KNW5
Q8IUI8-1,Q8TCE9-1
Q8N8B7-1,Q8TDR4
Q9NZD8-1,Q9Y6K0
O95678,P37198
O95429-1,Q96M29
O43711,Q9UI47-1
O76081-6,Q5TCM9
P50458,Q6PF18-1
P60371,Q9UBU2
Q13895,Q5BKX8
P63027,Q15125
Q9C086,Q9UGU5
O00559-1,Q9BXR6
O76014,P48668
Q2TAL8,Q9NQM4
Q96BZ8,Q9BXU0
Q13432-1,Q9BYQ3
P49761-1,Q16560-2
Q6ZPD8,Q9H0W8-1
Q13520,Q969E2-1
Q5JQP4,Q99750
Q13882-1,Q8N9I9-1
P58418-3,Q96MV8-1
P48165,P55087-1
O14931-1,P30273
Q16864-1,Q9Y5K8
Q8NB12,Q9H5J0
P30825,Q05940-1
Q5T749,Q9Y223-1
P0C7H8,Q96N58
Q13137-1,Q9H9D4
P35372-1,P51798-1
A8MV65-2,Q9BYR8
A0A0C4DFX4,Q8NHQ1-1
P46019,Q93100-4
P27449,Q6UXB8-1
Q5MJ09,Q8IY57-5
Q86VK4-3,Q9BZW7-1
Q9BXU9-1,Q9H400-1
Q86VK4-3,Q9Y314
Q13155,Q13643
Q8WXI9,Q9Y5B8-1
Q15041-1,Q96HR9-2
Q9C026-1,Q9Y297-1
P26196,Q96BR9
B8A4K4,Q8TE68-2
P04233-2,Q9UKR5
A8MW99,Q9UJX0-2
Q8NA54-1,Q9NYG5-2
Q9HCM9-2,Q9HCM9-2
P84022-1,Q8N5R6-4
P78337,Q3LI72
Q8ND90,Q9BUL9
Q6W0C5,Q96FJ2
P56282-1,Q15691
A0A075B739,O15084-3
B8A4K4,P09234
P25025,Q96HE8-2
O94888,Q9UMX0-1
O75593,P05813-1
O00425-1,Q15365
O14964-1,Q96CS7-1
O43639,Q6TFL4-1
P78356-1,Q96GN5-1
Q96A72,Q96DT7-3
P11279-1,Q6P1K1-1
Q8IYI6,Q9Y250-1
P10074,Q9NVV9-1
B8A4K4,O95995-1
Q6P1K2-1,Q9NVF7-1
Q6IPU0-1,Q9Y2Y1
Q63HR2-5,Q8WYQ9-1
P25103-1,Q9BVK8-1
P86480,Q16543
O95471-1,Q5BJH2-2
P63261,Q96HA8-1
Q86VR2-1,Q96B42-2
O15243,Q8TBJ4
A0A0C4DFM0,A0A0C4DFM0
Q2WGJ6,Q99766-3
A0A087WUI6,Q9BVG8-5
A0AVG3,Q9NW97
A8K0Z3,Q8TAB5
Q7Z5P4-1,Q9NV29
P51687,Q9NZH5-2
O43653,Q8N661
Q8TAF8,Q8WWG1
Q16656-4,Q6AI39
O14523-2,Q9H9P2-1
Q12824-2,Q86YD7
Q96IK0,Q99640-2
Q8IXS8,Q8N4E4
P37198,Q8TD31-1
P50222,Q9UC07-2
P37268-1,Q13520
Q6L8G9,Q9BYQ3
Q96N16-1,Q9HC52
Q12797-6,Q6UWR7
Q8NCN4,Q8NHQ1-1
Q6PEX3,Q9Y272-1
O75031-1,Q15735-2
Q12933-1,Q96MY7-2
J3QQT5,O43711
P49638,Q9NRY5
P80188-1,Q9H6B4
P58418-3,Q8N6F1-2
Q96A72,Q9BUY5
Q96IW7,Q96Q45-2
Q9BWG6-1,Q9NSC5-1
E7EWC5,P60331
P14859-1,P49407-1
Q15915,Q8NI38-1
Q13323,Q6PL45-2
P61019-1,Q9NRY5
O60941-5,Q9BUH8
P24593,Q8NFJ6
P41271,Q9UMX0-1
O00559-1,Q9Y5Y5-1
Q14687-2,Q9ULU8-2
Q53FD0-2,Q9H6L4-1
O95486-2,Q70EL1-9
P38919,Q96D03
P52747-1,Q9H0I2-1
P16144-2,Q9BYQ3
O95967,Q12829
Q07002-2,Q8N1B4-1
O43681,Q5VXT5-1
O60906,Q5JXX7
Q01453,Q8N9I0
B2RXF5,Q92625-1
P15884-3,Q9UHB4-1
Q7Z6G3-2,Q8N720-1
Q99750,R4GND3
O76011,Q9C0C4
Q15323,Q8WUU8-1
P49901,Q5TA76
O75031-1,Q96RF0-1
Q5H9J9,Q9UEG4
Q13077-1,Q9NP98
P54315-1,Q16623-1
Q99942,Q9BSR8
P25791-1,Q12774-2
Q9UKD1,Q9UNY4-1
Q13573,Q8NHY3-1
P54646,Q96B67
A0A0C4DGV1,P36406-1
Q6UUV7-1,Q8N1Q1
Q13322-3,Q96E35
B8ZZ99,Q96HA8-1
Q8IXB3,Q9BSA4-1
Q6NUQ1,Q9BTL3
Q01085-1,Q9NP55-1
Q07817-1,Q9Y282-1
A9UHW6-2,O43310-2
P78424-1,Q9H0C1
E9PPJ0,Q15427
Q8TAF8,Q96MV8-1
P41732,Q8TAF8
O75031-1,Q8TBZ8
Q8TED1,Q9Y5Q5-1
B2RXF5,O60733-1
Q6N075-1,Q9NPL8
Q7Z3S9-1,Q8N370-1
O14880,Q8TDT2
Q3LI76,Q86UW9-1
Q01628,Q96HJ5-1
O60341-1,Q2M3C6-1
Q7Z3S9-1,Q92692-2
P34910-1,Q9NUM3-1
O95429-1,O95872
P61266-1,Q8TBF8
Q8N9N5-2,Q8TAP4-1
Q3LI67,Q92835-2
P0CG21,Q9HBE1-4
P26367-1,Q99469
Q96MT3,Q9HAQ2-1
Q69YG0,Q8N434-2
O95183,P48165
Q00526,Q8WU20
O76013-2,Q7Z794
Q8WW34-2,Q96GG9
P56945-1,Q5T9C2-3
Q9HBV2,Q9NS64
P54725-1,Q7Z6J0-1
Q96KQ4,Q99459
Q96KA5-1,Q9H3M0
Q8IZU1,Q9NRD5-1
Q86TI0-1,Q8N715
Q8N7W2-2,Q969S3
P50222,Q8TCV5-2
P54849-1,Q96MV1
Q14192-1,Q9H1P6
P54849-1,Q01453
A0A0A0MQS2,P49761-1
Q96H86-1,Q9BYR9
A0A024RAC6,O15055-1
P30536-1,Q9H3M0
F6XHT0,P21964-1
Q5QGT7,Q9NUM3-1
P08727,P13647
Q15025-1,Q96PV6-2
O75604-1,Q9NRA8-1
Q8TBB1-1,Q9BXS5-1
Q12933-1,Q9H0W8-1
Q16617,Q6RW13-2
P16118-1,Q6S9Z5
Q5JX71,Q8WWP7
Q0VAQ4,Q96BI3-1
Q969H8,Q9UMX0-1
P25963,P56279
Q16543,Q96HH9-1
Q6UX41-6,Q7Z6M3-1
Q02161-2,Q9NY72
A6NDP7,Q8TED1
Q08AM6-1,Q9NNX6-10
B0QYN7,P20700
Q8NI60-1,Q9UBB9-1
Q6P1L6-1,Q86Z20-1
Q53FD0-2,Q86YD7
G3V1X1,Q9Y2V7-1
P01137,Q07627
Q8TB61-1,Q96FX9
Q5J8X5-1,Q5JX71
P24863-1,S4R3B8
B8A4K4,Q8TBN0-1
P25025,Q8IXB3
Q16348-1,Q96HA8-1
P56597,Q8WWB3-1
Q3MJ62,Q9H008-1
P0DPK4,Q9UBK9
Q5T751,Q9HB63-3
P25786-1,Q2NL98
P21673,Q9BSH4
Q13520,Q5BJH2-2
Q8N7B9-1,Q8TDS5
P28799-1,P50222
O15482,Q8N720-1
O43609,P17027-1
Q7Z3Y8,Q99757
Q8IXM6-1,Q9BQA9-1
Q15102,Q15102
A0A087WV67,P50222
Q9BYR9,Q9NQX5
Q96P66,Q9H1C4
P37198,P61970
K7ER80,Q6N075-1
Q9UQM7-1,Q9Y4C2-2
Q86WW8,Q8IUG1
Q8IXM6-1,Q8TDV0
Q86UP9,Q9Y225-1
P61968,Q02535
P07101-3,P07101-3
P19075,P32856-2
O95678,Q86TI0-1
O94818-2,P07237
O43482,P31273
P35908,Q15323
Q7Z417-1,Q9UN86-2
Q49A92-2,Q9P2F9
M0QZW9,O14524-2
Q5JX71,Q92520
Q8NA54-1,Q9UBR4-2
J3KNI5,O96006
P50222,Q99757
Q494R4-1,Q9UFG5-1
Q69YG0,Q9NY72
Q5JR59-3,Q9BXY8-1
Q8N350-4,Q9H237-2
Q7Z4V0-1,Q86XT4
O15442-1,Q9BSU1-1
Q8NEA5,Q9Y5U9
O43320,Q9NRD5-1
Q07627,Q96BR6-1
P55040,Q86Z20-1
Q13064,Q6PF18-1
P02100,P69905
P35908,Q92764
Q5TA79,Q9BYR2
Q8TED1,Q9NXK6
Q13247-1,Q9Y383-1
Q6RW13-2,Q96E29-1
Q86WH2-1,Q8IWR1-1
Q68EA5,Q9NPB3-1
Q8TAP6-1,Q92997-1
O95696-1,Q8NHQ1-1
O75841,Q13113
P13236,Q3SXY8-1
Q9H0Q3-1,Q9NX40-1
P28062-2,Q9H0C1
Q6PF18-1,Q8IVS8-1
Q92785-1,Q9NRD5-1
Q96N21-1,Q9UH92-3
P21854,Q8TAF8
O95214-1,Q9H6H4-1
P55040,Q8N720-1
Q6ZMS7-2,Q9UDV6
P43243-1,Q58EX7-1
O43559,Q9H9P5-5
Q5R3K3-1,Q7Z5P4-1
Q9H0C1,Q9NQL9
Q13113,Q9NV12
A6NEM1-1,Q7Z7H3
P0C7H8,P17482
Q9BZW7-1,Q9Y2V7-1
Q8TBB1-1,Q9NWX6
O76013-2,P04264
Q8NDD1-3,Q9NQZ2
P38484,Q9Y5U4
Q7Z7G2,Q8TBM7-1
C9JKN6,Q9Y680-2
Q86W74-2,Q9NPL8
P55040,Q8NDD1-3
Q9NV79-1,Q9UKU0-7
P09493-10,P62195-1
Q13200-1,Q9Y2B5-1
O00560-1,Q8WY64-1
Q96HA8-1,Q9BPX1
O95994,P25786-1
A0A087WV42,Q9UHF0-1
Q6A162,Q969G3-1
A6NEM1-1,Q9H788-1
Q3LI66,Q5T4B2-2
A0A087WVE9,Q9BXS5-1
Q12905,Q9NRD5-1
Q04864-2,Q0P5N6
Q13227-1,Q9ULX6
P49848-1,Q8WWB5-1
Q969R5-1,Q9NRA8-1
Q96N58,Q9BYP8
Q8WWF3,Q96F05
P51687,Q8WWY6
O95968,Q96BA8-1
Q3SXY8-1,Q8TBM7-1
O95678,Q68D86-1
B8A4K4,Q9Y6H1
B7WNQ9,O43559
O75558,Q99633-1
P15622-3,Q9BWT7-1
P13236,Q3KNW5
Q5JST6-1,Q9NU19
P30273,Q9NUM3-1
P15173,Q8TAP4-1
Q14119,Q3LI72
Q99633-1,Q99750
Q5MJ10,Q9BYU1
P55056,Q5TGZ0-1
A0A0C4DGE8,Q3LI64
A1KXE4-1,P33240-1
P52179-2,Q5JR59-3
Q9BUF7-2,Q9BWH2
Q68CJ9-1,Q96GQ5-1
Q93062-3,Q9BZE0
F8WBZ3,Q96IK0
O95393,Q3SXY8-1
P30825,P54315-1
Q8NCL9,Q9BQA9-1
Q96DY2-2,Q9Y6A5
P32242,Q9BYP8
O95967,Q8N5R6-4
Q16533,Q8IYI6
Q8WW01-1,Q9H8Y8-1
Q7L5A3-1,Q9NYB9-2
O75604-1,P60903
Q9BT40-1,Q9Y3E0
O75031-1,Q15742-1
Q7RTS7,Q7Z3Y9
Q8WWV3-1,Q9H7N4
P09067,Q495M9
A8MZ59,P07306-1
Q96Q80-1,Q9ULP0-2
Q8TBB1-1,Q9BXJ1-1
Q7Z5P4-1,Q9UPZ6
Q13113,Q15836
Q8NHS1,Q9NR31-1
P60410,Q9C086
Q8TBE1,Q96Q45-2
Q13520,Q6ZVE7
A0A1B0GTU3,Q8N8B7-1
P02489,P02489
Q7L591-3,Q92625-1
A0A087WUI6,Q99633-1
Q8IV31,Q9NRQ5
Q16617,Q8IV31
P43360,Q13426-1
Q13049,Q8N3C7-1
Q8N5M1,Q9UKT9-1
Q01453,Q96CE8
Q13404-4,Q15038-1
Q08117-2,Q8TBE0-1
Q5TA81,Q6L8G8
A0A0C4DGE8,Q5JST6-1
P41227-1,Q9NRY6
P16150,Q9UHD9
Q96HA8-1,Q9BYQ0
Q9H902-1,Q9NV29
P54253-1,Q494U1-3
O00463-1,O00560-1
Q701N4,Q8IXW0
Q07108,Q8TB61-1
O14843,Q9Y6I9
Q07627,Q9H4F8-2
Q5T749,Q8IWZ5-1
O14653-1,Q8TDT2
O95867,Q9NVC3-1
P35609-1,Q8IY33-1
O00560-1,O95749-1
P59991,Q9NZV7
Q9BRK4,Q9HBE1-4
Q8TBE3,Q9GZX9-1
Q2T9L4,Q96EZ8-1
O43639,P09017
P32942,Q9NRQ5
Q9HA82,Q9UNK0
P07357,Q6ZVE7
Q6ZU52-1,Q9P2A4-1
Q04941-1,Q8NBQ5
P58511,Q9UHD9
Q0VD86-1,Q9H0C1
Q6UY14-1,Q9BYQ3
O43741-1,Q14140
P01375,Q6NSX1
O43639,Q8IX15-1
Q6A162,Q8IXL7-2
Q330K2-3,Q96NT3-2
O43561-2,Q96SA4-1
Q86VR2-1,Q9BU79
P46934-3,P84022-1
P18075,P26371
B8ZZ99,O15296-1
P62993-1,Q9NRF2-2
O00560-1,Q9UL46
P63027,Q9NY72
P52597,Q96A09
O43167-1,O95789-4
Q15125,Q8N661
K7ER80,Q9Y5S8-1
Q53HV7-2,Q8IVS8-1
Q7Z769,Q8WVX3-1
Q15323,Q9P2K3-2
P49639,P60014
Q4LEZ3,Q86XR8-3
Q969L2,Q9NQQ7-1
Q13895,Q96K58
Q96GE4-1,Q9NRD5-1
P50222,Q5T6V7
Q15038-1,Q8IUB9
A6NEM1-1,Q9NX04-1
O43559,Q9H5F2
F8WBZ3,Q9P0V8-1
P14136-1,Q8WUE5-1
Q86W67,Q9H0I2-1
A6NC98-1,Q3B820-1
Q8WV44-1,Q96BR9
P59991,Q15560-1
P54257-1,Q8IYE1
O95393,Q8N386
Q6ZNG0-1,Q9NQT4
P29033,Q8WWF3
Q58EX7-1,Q8WWY3-1
Q3SY00-1,Q86Y26-1
Q5JX71,Q9NV12
P41181,Q5JX71
Q8IZP0-5,Q9H5Z6-2
P78362-1,P86496
P30518-1,Q8IVJ1
O95872,Q8TCB7-1
Q6NXT2,Q8WXX5
Q96CN5,Q9UJV3-2
Q3SY00-1,Q9HBI0-1
P01130-1,Q08117-2
O43314-2,P14859-1
Q8TBE3,Q9BZL3
O43790,Q8WW24
O95873,Q5EB52-1
Q8NBQ5,Q9NWH2
Q9GZM8-1,Q9NYP9
Q99650-1,Q9NZD1-1
Q8N661,Q9H400-1
P60328,Q8N6W0-1
O75355-2,P32856-2
P86478,Q9BZC1-2
P48547-1,Q8IXB3
Q8IWU4-2,Q8NC24
Q5TA45-1,Q8N5J4
P61758,Q9Y3Q8-1
Q86TD4-2,Q9Y2W7-1
Q5T871,Q9BQ66
A6NI15,Q99081-3
P15954,P43356
Q6XD76,Q99081-3
Q13155,Q5T409
Q13526,Q92570-1
P07204,Q9UPV7
A8KAH6,P17482
P78329-1,Q7Z7G2
P21549,Q6DKK2
P48165,Q01453
Q4KMG9-1,Q9BVC6
Q86VW0,Q9ULV5-2
Q969L2,Q9P2R7-1
Q53TS8-1,Q9UJY1
Q13308-1,Q8IUG1
Q15599-1,Q9Y2H0-1
Q8N715,Q92764
B8A4K4,Q9NZF1
P14136-1,Q7L775
M0QXR4,Q6PEX3
Q9UI14,Q9UJZ1-1
Q53EP0-3,Q6AI39
P28799-1,Q5TA82
P14136-1,P19012-1
P38159-1,P38159-1
O15552,Q53HI1
Q15126,Q96D03
O95751,Q9H7L9
O75177-3,Q13470-2
Q96B26,Q96BD5-1
P54253-1,Q8N6F8
Q2M2I5,Q4LEZ3
E5RGB3,Q8N8B7-1
O00757,O00757
P61019-1,Q9BUB7-1
O15400-1,Q9H400-1
O43639,P62324
Q8TDT2,Q9BSR8
Q06455-4,Q6P1L6-1
P51687,Q01449
Q8WWV3-1,Q9HAU4
P29033,Q8TDT2
Q92537,Q96GG9
P61024,Q14140
Q6PL24,Q9Y676
Q92537,Q96BN8
O95832,P11912-1
O95980,Q99619-1
Q9C029-2,Q9UI95
Q96GM5-1,Q9NRD5-1
P23759-2,Q8WUE5-1
O96006,Q5W5X9-3
Q05329,Q5BJH2-2
B0QYN7,Q14558-2
Q96HA8-1,Q9UI14
P20645,Q86UP2-3
P14652,Q9UJV3-2
P0C264,Q5T6C5
O43251-10,O76064-1
Q5T409,Q9H6L4-1
P0DPK4,Q9C0C4
I3L0H3,Q96HA8-1
P31943,Q8NEC5
A6NEM1-1,P17661
P29033,P48165
P57075-2,Q9Y2H0-1
Q96HR9-2,Q9Y5W9-1
O75865-2,Q9BRX5-1
B2RUZ4,Q9HCJ2
Q9UNK0,Q9Y375
Q8NBJ4-1,Q9Y231
A0AVG3,Q9BSR8
Q8IUC1,Q92625-1
O95436-2,Q69YG0
A0A0C4DGN4,Q9BSL1
Q8TDT2,Q9BTX3-1
A0A087WTN8,O00505
P60201-2,Q9H2K0
Q5VUG0,Q9UQR0-1
Q5XKR4,Q9HBH7
B8A4K4,P04070-1
Q12772-1,Q13952-2
P43358,Q9BZV1-2
P21145-1,Q8WUU8-1
Q8IXB3,Q8WW43-1
Q96A25-1,Q9BVX2-1
P50221-1,Q9UH92-3
A0A0C4DGE8,Q6NX45
C9IZ47,O75031-1
P01375,Q6ZMZ0-1
P02533,Q8WZ74
Q8N0S2-1,Q92993-1
Q8N7P3,Q8WTT0-1
H7C4R2,Q3B820-1
Q9NWH2,Q9UJ14-1
O43761,Q96T60-1
O75127,Q9UBB9-1
O14817,Q9UHP7-2
Q7Z698-1,Q86XF7
O14524-2,Q5BJF2
G5E9M4,Q86Y26-1
P59991,Q3SY00-1
P54852,Q92838-1
P06241-3,P56945-1
Q9BWG6-1,Q9H257-2
Q96DZ9-2,Q96P31-6
P25025,Q8WVX3-1
M0QXR4,Q9HBE1-4
Q969E2-1,Q99750
Q6ZNH5,Q9NRD5-1
Q3LI66,Q3SY00-1
Q6N075-1,Q7Z5P4-1
P51451,Q6NX45
O95947-1,Q96SF7-2
Q969T4,Q9HCM9-2
Q3SY00-1,Q9HCD5
Q96LK0,Q96NZ9-1
O95363,Q99750
O75031-1,Q15052-2
